rr,date,tn,tx,sa,snow
0,1966-01-02,0.6367231638418079,7.722033898305085,8029.830508474576,1.1299435028248587e-4
0.10338983050847458,1966-01-03,-0.04180790960451978,5.86045197740113,1393.2203389830509,5.649717514124294e-5
0.8531073446327684,1966-01-04,-2.635593220338983,3.707909604519774,9565.42372881356,0.002937853107344633
0,1966-01-05,-7.170621468926554,-2.1864406779661016,25509.15254237288,0.0022033898305084745
0,1966-01-06,-9.422033898305084,-4.513559322033899,26790.508474576272,0.0019209039548022599
0,1966-01-07,-7.613559322033899,-1.3101694915254238,17694.915254237287,0.0014124293785310734
0,1966-01-08,-8.625988700564973,-0.8022598870056498,24864.406779661018,0.0010734463276836157
1.7717514124293785,1966-01-09,-9.28135593220339,-4.930508474576271,14223.050847457627,0.020112994350282486
1.3152542372881357,1966-01-10,-9.250282485875706,-6.192090395480227,233.89830508474577,0.030903954802259884
3.01864406779661,1966-01-11,-9.789265536723164,-7.848022598870057,0,0.061129943502824864
0.24858757062146894,1966-01-12,-9.94406779661017,-6.758757062146893,0,0.05355932203389831
0,1966-01-13,-8.319774011299435,-4.674011299435029,5804.745762711865,0.041977401129943505
0,1966-01-14,-8.694350282485876,-2.1570621468926556,24538.98305084746,0.03553672316384181
1.0949152542372882,1966-01-15,-11.410734463276837,-4.535593220338983,18134.237288135595,0.043559322033898305
0.18361581920903955,1966-01-16,-10.767796610169492,-6.276271186440678,1061.6949152542372,0.03954802259887006
1.6954802259887007,1966-01-17,-8.372316384180792,-5.749152542372881,1261.0169491525423,0.055028248587570626
0.980225988700565,1966-01-18,-10.274576271186442,-5.850282485875707,0,0.05807909604519774
3.064406779661017,1966-01-19,-10.14632768361582,-7.24632768361582,0,0.08790960451977402
0,1966-01-20,-14.493785310734465,-4.896610169491526,12278.64406779661,0.07389830508474576
0,1966-01-21,-14.40225988700565,-5.598870056497176,8086.779661016949,0.06689265536723164
1.5107344632768362,1966-01-22,-13.109604519774011,-5.212429378531074,6473.8983050847455,0.08152542372881356
2.5966101694915253,1966-01-23,-7.948587570621469,2.0293785310734465,0,0.0964406779661017
0.12090395480225989,1966-01-24,0.2593220338983051,4.5288135593220344,14149.830508474577,0.0664406779661017
0,1966-01-25,-1.7581920903954804,3.5372881355932204,8717.28813559322,0.058531073446327686
0.7745762711864407,1966-01-26,-3.478531073446328,-0.5288135593220339,0,0.06242937853107345
3.1231638418079095,1966-01-27,-3.8412429378531074,-2.4271186440677965,0,0.08903954802259886
0.8050847457627119,1966-01-28,-3.5593220338983054,1.6983050847457628,1183.7288135593221,0.08322033898305085
0,1966-01-29,-2.2858757062146893,4.749152542372881,24085.42372881356,0.06966101694915254
0,1966-01-30,-4.797175141242938,-0.49830508474576274,1547.7966101694915,0.06706214689265537
0,1966-01-31,-5.068361581920904,0.8740112994350283,54.91525423728814,0.06429378531073447
0.031638418079096044,1966-02-01,-0.4785310734463277,9.212429378531073,14487.457627118643,0.032429378531073444
0,1966-02-02,2.4960451977401132,9.712429378531073,12416.949152542373,0.0037853107344632767
1.489265536723164,1966-02-03,-1.1299435028248588,4.002824858757062,154.57627118644066,0.004915254237288135
0,1966-02-04,-0.3649717514124294,6.373446327683616,1818.3050847457628,2.824858757062147e-4
0.0824858757062147,1966-02-05,-1.4322033898305084,6.874576271186441,756.6101694915254,0
0,1966-02-06,2.3988700564971754,9.522033898305086,0,0
0.6005649717514124,1966-02-07,1.5813559322033899,9.417514124293787,1147.1186440677966,0
0.06836158192090395,1966-02-08,1.9548022598870058,8.633898305084745,6624.406779661017,0
0.1423728813559322,1966-02-09,1.5570621468926555,8.92316384180791,1356.6101694915253,0
0,1966-02-10,3.465536723163842,11.870056497175142,21288.813559322032,0
3.975141242937853,1966-02-11,0.4062146892655367,9.792655367231639,8953.22033898305,0
3.8610169491525426,1966-02-12,2.8367231638418082,6.52316384180791,0,0
0.2536723163841808,1966-02-13,0.3378531073446328,8.443502824858758,15435.254237288136,0
3.8423728813559324,1966-02-14,2.946327683615819,5.9847457627118645,0,0
0,1966-02-15,-0.7361581920903956,6.0005649717514125,7800,0
0,1966-02-16,-2.0163841807909604,5.795480225988701,18237.966101694914,0
0,1966-02-17,-0.20677966101694917,10.121468926553673,1806.1016949152543,0
0,1966-02-18,0.20451977401129945,8.946892655367233,8802.71186440678,0
0,1966-02-19,0.519774011299435,10.072316384180791,6197.28813559322,0
0,1966-02-20,2.82090395480226,13.441242937853108,27128.13559322034,0
0,1966-02-21,6.08135593220339,14.245762711864408,19974.915254237287,0
1.2271186440677966,1966-02-22,7.583050847457628,15.877966101694916,28057.627118644068,0
14.735028248587572,1966-02-23,4.73954802259887,9.970056497175142,0,0
0,1966-02-24,3.845762711864407,10.53276836158192,27445.42372881356,0
0,1966-02-25,1.7915254237288136,13.433333333333334,25769.491525423728,0
0,1966-02-26,5.133898305084746,15.162146892655368,20629.830508474577,0
0,1966-02-27,5.003954802259887,14.915254237288137,29989.830508474577,0
0.3576271186440678,1966-02-28,1.948587570621469,13.511864406779662,17005.42372881356,0
0.0096045197740113,1966-03-01,4.800000000000001,10.780225988700566,4295.593220338983,0
0.06836158192090395,1966-03-02,2.3468926553672316,8.750282485875706,9154.57627118644,0
0.5350282485875707,1966-03-03,1.5056497175141244,6.286440677966102,551.1864406779661,0
2.1440677966101696,1966-03-04,3.0203389830508476,5.4774011299435035,0,0
0.10508474576271187,1966-03-05,3.04180790960452,9.4135593220339,449.49152542372883,0
0,1966-03-06,2.1774011299435028,8.575706214689266,7970.847457627118,0
0,1966-03-07,-1.414124293785311,9.233333333333334,12770.847457627118,0
0,1966-03-08,1.9830508474576272,10.601129943502826,18705.762711864405,0
0.5785310734463277,1966-03-09,0.8598870056497175,13.472316384180791,29922.71186440678,0
1.1276836158192092,1966-03-10,3.232768361581921,9.667796610169493,18463.728813559323,0
8.180790960451978,1966-03-11,1.1440677966101696,10.70677966101695,2918.64406779661,0
0.07570621468926554,1966-03-12,1.028813559322034,6.445762711864407,0,0
0.5559322033898305,1966-03-13,-0.6451977401129944,5.965536723163842,12951.864406779661,0
0.11299435028248589,1966-03-14,-3.051977401129944,1.7242937853107345,25324.06779661017,0
1.3627118644067797,1966-03-15,-4.533898305084746,5.076836158192091,8713.22033898305,0.006666666666666667
0.19152542372881357,1966-03-16,-2.550847457627119,1.8790960451977403,15549.152542372882,0.004632768361581921
3.0401129943502827,1966-03-17,-3.68361581920904,2.192090395480226,0,0.02265536723163842
0.3440677966101695,1966-03-18,1.4728813559322034,7.007909604519774,7248.813559322034,9.03954802259887e-4
0.1847457627118644,1966-03-19,-0.8581920903954803,4.993220338983051,4035.2542372881358,7.909604519774011e-4
0,1966-03-20,-3.18361581920904,4.830508474576272,38640,5.649717514124294e-4
0,1966-03-21,-2.17909604519774,11.603389830508476,37769.49152542373,0
0,1966-03-22,1.8079096045197742,13.892090395480226,27809.491525423728,0
0,1966-03-23,1.0881355932203391,13.396610169491526,28482.71186440678,0
7.037853107344633,1966-03-24,1.912994350282486,13.420903954802261,23184.406779661018,0
1.3271186440677967,1966-03-25,0.013559322033898315,4.214689265536723,0,1.6949152542372882e-4
0,1966-03-26,-1.1146892655367233,5.330508474576272,33854.23728813559,0
0,1966-03-27,-3.0463276836158193,9.592090395480227,4675.932203389831,0
1.4661016949152543,1966-03-28,2.618079096045198,6.815254237288136,48.813559322033896,0
0.19943502824858758,1966-03-29,0.010734463276836161,7.474011299435029,3321.35593220339,0
0.07344632768361582,1966-03-30,-0.33446327683615823,5.850282485875707,27504.406779661018,0
0,1966-03-31,-2.009039548022599,7.68587570621469,12858.305084745763,0
0,1966-04-01,0.31807909604519774,9.697175141242939,7464.406779661017,0
0,1966-04-02,2.5440677966101695,11.477401129943503,13588.474576271186,0
0.3096045197740113,1966-04-03,2.4593220338983053,12.587005649717515,4765.423728813559,0
3.0870056497175145,1966-04-04,1.8847457627118644,12.111864406779661,11808.813559322034,0
0.30225988700564976,1966-04-05,4.109039548022599,14.222598870056498,24536.949152542373,0
0,1966-04-06,3.3807909604519777,17.22994350282486,34584.40677966102,0
0,1966-04-07,4.409604519774011,18.355367231638418,34661.69491525424,0
1.2943502824858757,1966-04-08,6.698305084745763,17.93220338983051,10651.525423728814,0
0.46723163841807913,1966-04-09,6.776271186440678,19.089265536723165,29353.22033898305,0
2.274576271186441,1966-04-10,7.031073446327684,12.797175141242938,0,0
0.8892655367231639,1966-04-11,8.077401129943503,14.351977401129945,5473.220338983051,0
19.757062146892657,1966-04-12,5.751412429378531,13.470621468926554,16663.728813559323,0
0,1966-04-13,4.1440677966101696,13.711299435028248,15301.016949152543,0
0.42994350282485877,1966-04-14,4.656497175141244,18.17401129943503,32674.57627118644,0
5.157062146892656,1966-04-15,6.444632768361583,15.730508474576272,4936.271186440678,0
16.76666666666667,1966-04-16,4.233898305084746,16.722598870056498,21968.13559322034,0
6.338418079096045,1966-04-17,7.757627118644068,11.5090395480226,0,0
0,1966-04-18,6.0435028248587574,17.527118644067798,30203.389830508473,0
0.73389830508474585,1966-04-19,7.124293785310734,19.996610169491525,33608.13559322034,0
0.08757062146892655,1966-04-20,7.4858757062146895,17.936158192090396,25041.35593220339,0
8.86497175141243,1966-04-21,8.330508474576272,14.36271186440678,0,0
0,1966-04-22,3.9367231638418083,11.744067796610171,2698.9830508474574,0
0,1966-04-23,1.288135593220339,13.781920903954804,35796.61016949153,0
0,1966-04-24,3.8372881355932207,16.3,32701.01694915254,0
2.4344632768361585,1966-04-25,6.523728813559322,20.29039548022599,36040.67796610169,0
0.756497175141243,1966-04-26,9.721468926553673,18.68757062146893,23938.98305084746,0
0,1966-04-27,9.514689265536724,20.384180790960453,38094.91525423729,0
0,1966-04-28,10.024293785310736,21.614124293785313,39103.72881355932,0
0.36497175141242943,1966-04-29,13.166101694915255,17.636723163841808,28173.5593220339,0
0,1966-04-30,11.54406779661017,19.24858757062147,43242.71186440678,0
0,1966-05-01,10.444632768361583,19.819774011299437,43832.542372881355,0
0,1966-05-02,8.771186440677967,22.959322033898307,45280.67796610169,0
0,1966-05-03,9.842937853107346,23.760451977401132,46976.94915254237,0
0.3457627118644068,1966-05-04,10.45536723163842,25.210169491525424,43751.186440677964,0
0,1966-05-05,10.57909604519774,25.02542372881356,33593.898305084746,0
0.40508474576271186,1966-05-06,9.214689265536723,20.86949152542373,14172.203389830509,0
12.736158192090397,1966-05-07,6.431073446327684,16.384180790960453,15124.06779661017,0
8.582485875706215,1966-05-08,6.167231638418079,11.829378531073447,0,0
2.556497175141243,1966-05-09,6.890960451977401,12.971751412429379,2373.5593220338983,0
11.58135593220339,1966-05-10,4.790960451977401,10.731638418079097,675.2542372881356,0
1.2706214689265538,1966-05-11,6.275706214689266,10.34406779661017,0,0
0,1966-05-12,5.737853107344633,18.742372881355934,46303.72881355932,0
0,1966-05-13,7.040677966101695,20.080790960451978,46336.27118644068,0
0,1966-05-14,9.614689265536724,22.535028248587572,46535.59322033898,0
0,1966-05-15,10.997175141242938,22.96045197740113,43869.15254237288,0
0.4084745762711865,1966-05-16,12.752542372881356,22.85367231638418,40806.101694915254,0
0,1966-05-17,10.391525423728813,21.0954802259887,44155.93220338983,0
0,1966-05-18,9.467796610169492,20.581920903954803,37924.06779661017,0
0,1966-05-19,8.115819209039548,21.125988700564974,45693.5593220339,0
2.416949152542373,1966-05-20,10.507909604519774,18.47401129943503,5013.559322033899,0
0.5141242937853108,1966-05-21,8.850282485875706,15.512994350282487,6600,0
0,1966-05-22,10.224858757062147,20.866101694915255,34828.47457627119,0
22.477966101694918,1966-05-23,10.671186440677968,23.718079096045198,32040,0
0.08983050847457627,1966-05-24,8.936158192090396,18.1135593220339,20345.084745762713,0
19.70677966101695,1966-05-25,8.333898305084746,19.306214689265538,42996.61016949153,0
3.7508474576271187,1966-05-26,9.411864406779662,15.711299435028248,6842.033898305085,0
0.2016949152542373,1966-05-27,7.8903954802259895,15.017514124293786,17349.15254237288,0
1.1265536723163843,1966-05-28,7.534463276836158,13.071186440677966,21447.457627118645,0
0.16271186440677968,1966-05-29,5.987005649717514,14.114124293785311,30868.474576271186,0
0,1966-05-30,7.86723163841808,15.648022598870057,12538.983050847457,0
0,1966-05-31,5.68361581920904,17.177966101694917,46915.93220338983,0
0,1966-06-01,7.04632768361582,17.749717514124296,41766.101694915254,0
1.2491525423728815,1966-06-02,7.423728813559323,18.614689265536725,20625.762711864405,0
0,1966-06-03,9.792655367231639,17.557062146892655,37592.542372881355,0
0,1966-06-04,7.008474576271187,20.056497175141246,47094.91525423729,0
0,1966-06-05,8.544632768361582,22.161016949152543,49631.186440677964,0
3.6751412429378534,1966-06-06,11.135028248587572,23.68079096045198,36262.372881355936,0
9.001694915254237,1966-06-07,13.651977401129944,25.06553672316384,25858.98305084746,0
12.063276836158193,1966-06-08,12.48813559322034,25.019209039548024,29357.28813559322,0
6.014124293785311,1966-06-09,13.324858757062147,20.102824858757064,3957.9661016949153,0
0.2129943502824859,1966-06-10,13.02994350282486,22.179661016949154,19608.813559322032,0
0,1966-06-11,14.171186440677968,25.143502824858757,38570.84745762712,0
10.538418079096045,1966-06-12,17.38531073446328,25.48757062146893,20353.22033898305,0
0.33333333333333337,1966-06-13,15.071751412429379,24.742937853107346,23841.35593220339,0
20.96271186440678,1966-06-14,15.274576271186442,23.470621468926556,8168.135593220339,0
5.464406779661017,1966-06-15,14.787570621468927,23.1271186440678,9018.305084745763,0
2.9096045197740112,1966-06-16,14.62542372881356,21.710169491525424,4915.932203389831,0
0,1966-06-17,14.632768361581922,26.65367231638418,46503.05084745763,0
0.680225988700565,1966-06-18,13.666101694915255,27.796610169491526,47894.23728813559,0
22.32994350282486,1966-06-19,13.780225988700566,22.95988700564972,9252.203389830509,0
2.086440677966102,1966-06-20,11.545197740112995,17.926553672316384,4189.830508474576,0
0.176271186440678,1966-06-21,13.080225988700565,19.65141242937853,14554.57627118644,0
0,1966-06-22,11.336158192090396,22.607909604519776,42124.06779661017,0
0.08926553672316384,1966-06-23,13.998870056497175,25.34576271186441,44587.1186440678,0
10.608474576271187,1966-06-24,14.664406779661018,22.625423728813562,14312.542372881357,0
0.3384180790960452,1966-06-25,11.376836158192091,18.922598870056497,11894.237288135593,0
0.9474576271186441,1966-06-26,11.210734463276838,19.110169491525426,12972.203389830509,0
4.729378531073446,1966-06-27,12.466666666666667,20.47853107344633,17247.457627118645,0
2.3084745762711867,1966-06-28,12.677401129943503,21.927118644067797,15189.152542372882,0
0.9118644067796611,1966-06-29,10.934463276836158,17.179661016949154,6105.762711864407,0
0.2903954802259887,1966-06-30,11.016384180790961,19.133898305084745,18176.949152542373,0
0,1966-07-01,12.546892655367232,21.742937853107346,39917.28813559322,0
0,1966-07-02,12.017514124293786,22.828248587570624,44666.4406779661,0
0,1966-07-03,12.822598870056497,25.877966101694916,44257.627118644064,0
5.343502824858757,1966-07-04,15.493220338983052,27.671186440677968,30675.254237288136,0
0.1,1966-07-05,14.062146892655369,27.407344632768364,38873.898305084746,0
9.18135593220339,1966-07-06,14.300564971751413,23.364406779661017,10692.203389830509,0
1.6796610169491526,1966-07-07,12.897175141242938,20.720338983050848,14296.271186440677,0
9.17457627118644,1966-07-08,10.549152542372882,18.077401129943503,20613.5593220339,0
0,1966-07-09,8.183050847457627,20.0045197740113,29701.01694915254,0
0,1966-07-10,10.567796610169491,21.52033898305085,10789.830508474577,0
0,1966-07-11,11.04406779661017,24.022033898305086,44088.813559322036,0
0,1966-07-12,15.248022598870056,20.96214689265537,4179.661016949152,0
0.2435028248587571,1966-07-13,12.911864406779662,26.061016949152545,48225.76271186441,0
25.75762711864407,1966-07-14,16.34915254237288,26.777401129943502,18752.542372881355,0
7.71864406779661,1966-07-15,11.432768361581921,17.576271186440678,3689.491525423729,0
0,1966-07-16,9.464406779661017,21.620903954802262,48050.84745762712,0
8.586440677966102,1966-07-17,11.429378531073446,22.927118644067797,38432.542372881355,0
9.665536723163843,1966-07-18,14.959887005649719,23.20395480225989,17680.677966101695,0
12.765536723163843,1966-07-19,15.345197740112996,24.1361581920904,27884.745762711864,0
0.05875706214689266,1966-07-20,13.042937853107345,23.267796610169494,31618.98305084746,0
0.13559322033898305,1966-07-21,12.502824858757062,23.260451977401132,37824.40677966102,0
2.2740112994350286,1966-07-22,12.945197740112995,20.586440677966102,10867.118644067798,0
35.76553672316384,1966-07-23,12.758757062146893,19.098305084745764,0,0
16.33220338983051,1966-07-24,14.694915254237289,17.576271186440678,0,0
2.4242937853107347,1966-07-25,14.741807909604521,22.216949152542373,8357.28813559322,0
1.4683615819209042,1966-07-26,12.470056497175142,18.497175141242938,567.457627118644,0
10.66271186440678,1966-07-27,11.02768361581921,20.56949152542373,19555.93220338983,0
11.202824858757063,1966-07-28,13.197740112994351,17.354237288135593,0,0
0,1966-07-29,11.902824858757063,20.230508474576272,29487.457627118645,0
1.9299435028248588,1966-07-30,10.097740112994352,23.164406779661018,43808.13559322034,0
1.0163841807909606,1966-07-31,13.713559322033898,18.889830508474578,370.1694915254237,0
0,1966-08-01,12.68587570621469,21.508474576271187,31242.71186440678,0
2.1451977401129945,1966-08-02,13.408474576271187,22.62033898305085,14515.93220338983,0
0.19830508474576272,1966-08-03,13.823728813559322,24.27627118644068,29320.677966101695,0
5.9406779661016955,1966-08-04,14.422033898305086,25.78361581920904,26709.15254237288,0
13.175141242937853,1966-08-05,13.154237288135594,19.1045197740113,187.11864406779662,0
0.8796610169491526,1966-08-06,11.616384180790961,20.24350282485876,19112.542372881355,0
0,1966-08-07,10.145197740112994,21.337853107344635,41178.30508474576,0
15.44858757062147,1966-08-08,11.816949152542374,23.34802259887006,44760,0
0.011299435028248588,1966-08-09,11.901129943502825,19.19435028248588,11210.847457627118,0
0,1966-08-10,9.208474576271186,22.535593220338985,47353.220338983054,0
0,1966-08-11,11.89322033898305,27.275141242937856,47286.101694915254,0
0,1966-08-12,17.141242937853107,28.62994350282486,41650.16949152543,0
0,1966-08-13,17.384180790960453,28.456497175141244,46537.627118644064,0
0,1966-08-14,17.34237288135593,29.12994350282486,43362.71186440678,0
6.794915254237289,1966-08-15,17.90621468926554,27.663276836158193,38328.813559322036,0
18.596610169491527,1966-08-16,10.90225988700565,20.755932203389833,0,0
0.10282485875706215,1966-08-17,11.866101694915255,21.354802259887006,9022.372881355932,0
28.02542372881356,1966-08-18,15.675141242937853,23.18587570621469,12732.203389830509,0
3.3231638418079097,1966-08-19,15.648022598870057,23.06723163841808,12793.22033898305,0
4.799435028248588,1966-08-20,15.615254237288136,22.88813559322034,25224.406779661018,0
1.824858757062147,1966-08-21,13.327118644067797,21.205084745762715,15467.796610169491,0
15.04406779661017,1966-08-22,15.363276836158192,23.83446327683616,24097.627118644068,0
0.15423728813559323,1966-08-23,13.924293785310736,19.798305084745763,1665.7627118644068,0
11.627118644067798,1966-08-24,10.366666666666667,16.84406779661017,2029.8305084745762,0
4.192655367231638,1966-08-25,9.095480225988702,14.238983050847459,227.79661016949152,0
0.11016949152542374,1966-08-26,8.284180790960452,15.566666666666668,16985.084745762713,0
0,1966-08-27,7.935028248587571,19.110734463276838,24040.677966101695,0
0,1966-08-28,10.32994350282486,18.562146892655367,8670.50847457627,0
0,1966-08-29,11.18361581920904,20.03220338983051,12903.050847457627,0
2.148587570621469,1966-08-30,10.972316384180791,18.223728813559323,17989.830508474577,0
13.740677966101696,1966-08-31,11.071186440677966,15.551412429378532,404.7457627118644,0
0,1966-09-01,8.870621468926554,20.386440677966103,37167.457627118645,0
0.43898305084745765,1966-09-02,10.738983050847459,19.70677966101695,9091.525423728814,0
1.7073446327683617,1966-09-03,13.266666666666667,22.815254237288137,16490.84745762712,0
0.2632768361581921,1966-09-04,12.735028248587572,20.752542372881358,14227.118644067798,0
20.412429378531076,1966-09-05,11.964406779661017,22.208474576271186,17355.254237288136,0
1.872316384180791,1966-09-06,10.905649717514125,18.112429378531075,8932.881355932202,0
0,1966-09-07,12.265536723163843,22.377401129943504,34814.23728813559,0
5.708474576271187,1966-09-08,13.08135593220339,24.935593220338983,38363.38983050847,0
0.4485875706214689,1966-09-09,12.998305084745763,20.346892655367235,13271.186440677966,0
0,1966-09-10,13.968926553672317,19.916384180790963,7370.847457627118,0
0,1966-09-11,14.110169491525424,23.317514124293787,22838.64406779661,0
0,1966-09-12,15.99039548022599,23.951977401129945,20062.372881355932,0
5.073446327683616,1966-09-13,15.410169491525425,25.17853107344633,34909.83050847457,0
0,1966-09-14,11.757062146892656,21.105084745762714,31124.745762711864,0
0.01073446327683616,1966-09-15,8.881920903954803,20.75988700564972,37002.71186440678,0
1.503954802259887,1966-09-16,10.463276836158192,16.87231638418079,522.7118644067797,0
0,1966-09-17,9.737288135593221,15.212994350282486,1025.084745762712,0
0,1966-09-18,9.025988700564973,15.433333333333334,482.03389830508473,0
0,1966-09-19,8.67909604519774,16.06497175141243,38259.661016949154,0
0,1966-09-20,4.483050847457627,17.359322033898305,35717.28813559322,0
0,1966-09-21,5.4259887005649725,18.502824858757062,39380.338983050846,0
0,1966-09-22,6.7751412429378535,20.81129943502825,38916.61016949153,0
0.13898305084745763,1966-09-23,7.647457627118644,17.20056497175141,27038.64406779661,0
0,1966-09-24,8.93728813559322,16.715819209039548,2048.135593220339,0
0.05141242937853108,1966-09-25,6.757062146892656,17.057062146892655,19625.084745762713,0
0.08587570621468928,1966-09-26,9.207344632768361,16.205649717514124,11369.49152542373,0
1.5022598870056498,1966-09-27,9.209039548022599,15.689830508474577,7275.254237288135,0
0.05028248587570622,1966-09-28,8.67909604519774,14.197740112994351,1301.6949152542372,0
0.023163841807909605,1966-09-29,9.616384180790961,13.909604519774012,26.440677966101696,0
1.1322033898305086,1966-09-30,10.731638418079097,19.612429378531075,11178.305084745763,0
0.9666666666666668,1966-10-01,11.03728813559322,17.877966101694916,11076.610169491525,0
0,1966-10-02,9.718079096045198,20.90677966101695,27522.71186440678,0
0,1966-10-03,9.506214689265537,23.65310734463277,36187.1186440678,0
0,1966-10-04,9.513559322033899,22.722598870056498,34405.42372881356,0
0,1966-10-05,10.910734463276837,22.524858757062148,35343.05084745763,0
0.07570621468926554,1966-10-06,12.078531073446328,22.89717514124294,34228.47457627119,0
0.20225988700564973,1966-10-07,12.46045197740113,22.222598870056498,28871.186440677968,0
0.352542372881356,1966-10-08,12.978531073446328,21.656497175141244,27778.98305084746,0
0,1966-10-09,12.015819209039549,21.803954802259888,34145.08474576271,0
0,1966-10-10,11.391525423728813,22.562711864406783,20430.508474576272,0
0,1966-10-11,12.2045197740113,19.403389830508477,6695.593220338983,0
3.328248587570622,1966-10-12,11.759887005649718,21.205649717514127,11564.745762711864,0
0.8288135593220339,1966-10-13,12.084180790960453,19.69943502824859,25450.169491525423,0
1.3152542372881357,1966-10-14,12.661581920903956,16.96666666666667,1926.1016949152543,0
0,1966-10-15,11.407344632768362,18.318644067796612,11623.728813559323,0
0,1966-10-16,11.72316384180791,20.82316384180791,22958.64406779661,0
21.91073446327684,1966-10-17,10.39774011299435,16.190960451977404,5664.406779661017,0
1.2926553672316385,1966-10-18,11.21638418079096,13.98813559322034,0,0
0,1966-10-19,10.894915254237288,17.36723163841808,22383.050847457627,0
0,1966-10-20,8.953672316384182,17.471186440677968,23808.813559322032,0
28.55480225988701,1966-10-21,6.22768361581921,18.487005649717513,14877.966101694916,0
0,1966-10-22,6.053107344632768,16.377966101694916,28395.254237288136,0
0,1966-10-23,5.694915254237289,16.672881355932205,14701.016949152543,0
0,1966-10-24,6.846892655367232,19.175141242937855,19167.457627118645,0
0.16723163841807911,1966-10-25,9.09039548022599,17.47909604519774,1191.864406779661,0
5.938418079096046,1966-10-26,8.656497175141244,18.733898305084747,14731.525423728814,0
7.56949152542373,1966-10-27,7.721468926553673,14.219209039548023,14635.93220338983,0
0.25254237288135595,1966-10-28,6.415254237288136,9.501129943502825,333.5593220338983,0
8.390960451977401,1966-10-29,1.6,8.295480225988701,0,0
4.357627118644068,1966-10-30,-0.47005649717514125,2.071186440677966,0,0.01813559322033898
0,1966-10-31,-2.1542372881355933,2.0451977401129944,134.23728813559322,0.014124293785310734
0,1966-11-01,-1.259322033898305,1.1378531073446327,0,0.013389830508474577
0,1966-11-02,-0.17401129943502824,3.7045197740113,0,0.009717514124293785
1.1559322033898305,1966-11-03,0.6994350282485876,7.092090395480226,0,9.03954802259887e-4
7.380790960451978,1966-11-04,5.269491525423729,12.870056497175142,2310.508474576271,0
0,1966-11-05,6.476836158192091,12.595480225988702,28238.64406779661,0
0,1966-11-06,4.154237288135594,14.14180790960452,25356.610169491527,0
0,1966-11-07,4.066101694915255,10.54180790960452,15075.254237288136,0
0.06440677966101695,1966-11-08,4.725988700564972,8.722598870056498,36.610169491525426,0
0,1966-11-09,4.0288135593220344,8.319209039548022,4027.1186440677966,0
0.8734463276836159,1966-11-10,3.555367231638418,9.598305084745764,2507.7966101694915,0
6.72090395480226,1966-11-11,3.296045197740113,7.275706214689266,0,0
3.0440677966101695,1966-11-12,0.652542372881356,3.6706214689265537,0,0.004858757062146893
0,1966-11-13,-0.07401129943502825,2.417514124293785,1578.3050847457628,0.004406779661016949
0,1966-11-14,-3.207909604519774,3.9881355932203393,24325.42372881356,0.004011299435028249
0,1966-11-15,-3.766666666666667,2.696045197740113,4936.271186440678,0.003728813559322034
1.876271186440678,1966-11-16,-2.3112994350282485,2.310169491525424,0,0.014293785310734464
19.996045197740113,1966-11-17,-1.4033898305084747,0.8468926553672317,0,0.1432768361581921
4.965536723163842,1966-11-18,-0.47288135593220343,1.9214689265536724,2.0338983050847457,0.13350282485875706
0.0864406779661017,1966-11-19,0.045762711864406794,2.5717514124293785,374.23728813559325,0.1192090395480226
4.099435028248588,1966-11-20,-0.2847457627118644,1.6757062146892656,0,0.12858757062146892
0.3807909604519774,1966-11-21,-0.061581920903954805,1.6519774011299435,0,0.12214689265536724
1.7242937853107345,1966-11-22,-1.7406779661016951,1.2361581920903955,38.644067796610166,0.12971751412429378
6.515254237288136,1966-11-23,-0.08531073446327685,2.2276836158192093,32.54237288135593,0.14022598870056496
5.951977401129944,1966-11-24,1.0231638418079096,3.7005649717514126,0,0.12807909604519774
0,1966-11-25,-0.8581920903954803,4.1367231638418085,357.96610169491527,0.11536723163841808
0,1966-11-26,-3.648587570621469,0.10056497175141244,644.7457627118644,0.11299435028248588
0,1966-11-27,-5.04406779661017,3.9977401129943506,10100.338983050848,0.11107344632768362
0,1966-11-28,-4.044632768361582,3.1915254237288138,16688.13559322034,0.10909604519774012
1.4429378531073447,1966-11-29,-4.9491525423728815,-0.7107344632768362,105.76271186440678,0.11966101694915254
0,1966-11-30,-3.6282485875706216,2.5293785310734465,19938.305084745763,0.11677966101694916
0,1966-12-01,-4.0141242937853105,2.5146892655367235,762.7118644067797,0.11451977401129944
9.986440677966103,1966-12-02,-1.1559322033898305,9.894350282485876,2452.8813559322034,0.08779661016949153
2.6621468926553673,1966-12-03,2.435028248587571,9.028248587570621,292.8813559322034,0.06333333333333334
0,1966-12-04,-0.8621468926553673,4.098870056497176,9860.338983050848,0.05655367231638418
5.110169491525424,1966-12-05,-2.666666666666667,1.1576271186440679,205.42372881355934,0.09169491525423729
3.0994350282485876,1966-12-06,-1.9598870056497177,0.20395480225988702,0,0.10779661016949153
3.294915254237288,1966-12-07,-1.8514124293785312,-0.22090395480225988,0,0.1275141242937853
0,1966-12-08,-1.1548022598870058,1.6316384180790962,14.23728813559322,0.12135593220338983
2.277401129943503,1966-12-09,-1.8920903954802262,1.1836158192090396,0,0.13124293785310734
0.10112994350282486,1966-12-10,-1.1768361581920905,2.669491525423729,632.542372881356,0.12559322033898304
0.02824858757062147,1966-12-11,-0.49435028248587576,5.822033898305085,11306.440677966102,0.10361581920903955
